symbol,name,exchange,has_history,can_predict,prediction_mode,ui_greyed,ui_badge,last_updated
TARC.NS,TARC Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TARIL.NS,Transformers And Rectifiers (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TARMAT.NS,Tarmat Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TARSONS.NS,Tarsons Products Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TASTYBITE.NS,Tasty Bite Eatables Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATACAP.NS,Tata Capital Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATACHEM.NS,Tata Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATACOMM.NS,Tata Communications Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATAELXSI.NS,Tata Elxsi Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATAINVEST.NS,Tata Investment Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATAPOWER.NS,Tata Power Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATASTEEL.NS,Tata Steel Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATATECH.NS,Tata Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TATVA.NS,Tatva Chintan Pharma Chem Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TBOTEK.NS,TBO Tek Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TCI.NS,Transport Corporation of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TCIEXP.NS,TCI Express Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TCIFINANCE.NS,TCI Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TCPLPACK.NS,TCPL Packaging Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TCS.NS,Tata Consultancy Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TDPOWERSYS.NS,TD Power Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEAMGTY.NS,Team India Guaranty Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEAMLEASE.NS,Teamlease Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TECHM.NS,Tech Mahindra Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TECHNOE.NS,Techno Electric & Engineering Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TECILCHEM.NS,TECIL Chemicals and Hydro Power Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEGA.NS,Tega Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEJASNET.NS,Tejas Networks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEMBO.NS,Tembo Global Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TENNIND.NS,Tenneco Clean Air India Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
TERASOFT.NS,Tera Software Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEXMOPIPES.NS,Texmo Pipes and Products Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TEXRAIL.NS,Texmaco Rail & Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TFCILTD.NS,Tourism Finance Corporation of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TFL.NS,Transwarranty Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TGBHOTELS.NS,TGB Banquets And Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THANGAMAYL.NS,Thangamayil Jewellery Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THEINVEST.NS,The Investment Trust Of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THEJO.NS,Thejo Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THELEELA.NS,Leela Palaces Hotels & Resorts Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THEMISMED.NS,Themis Medicare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THERMAX.NS,Thermax Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THOMASCOOK.NS,Thomas Cook  (India)  Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THOMASCOTT.NS,Thomas Scott (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
THYROCARE.NS,Thyrocare Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TI.NS,Tilaknagar Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TICL.NS,Twamev Construction and Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIGERLOGS.NS,Tiger Logistics (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIIL.NS,Technocraft Industries (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIINDIA.NS,Tube Investments of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIJARIA.NS,Tijaria Polypipes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIL.NS,TIL Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIMETECHNO.NS,Time Technoplast Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIMKEN.NS,Timken India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TINNARUBR.NS,Tinna Rubber and Infrastructure Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIPSFILMS.NS,Tips Films Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIPSMUSIC.NS,Tips Music Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIRUMALCHM.NS,Thirumalai Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TIRUPATIFL.NS,Tirupati Forge Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
TITAN.NS,Titan Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TMB.NS,Tamilnad Mercantile Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TMCV.NS,Tata Motors Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TMPV.NS,Tata Motors Passenger Vehicles Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TNPETRO.NS,Tamilnadu PetroProducts Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TNPL.NS,Tamil Nadu Newsprint & Papers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TNTELE.NS,Tamilnadu Telecommunication Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TOKYOPLAST.NS,Tokyo Plast International Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TOLINS.NS,Tolins Tyres Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TORNTPOWER.NS,Torrent Power Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TOTAL.NS,Total Transport Systems Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TOUCHWOOD.NS,Touchwood Entertainment Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TPHQ.NS,Teamo Productions HQ Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TPLPLASTEH.NS,TPL Plastech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRACXN.NS,Tracxn Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRANSRAILL.NS,Transrail Lighting Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRANSWORLD.NS,TRANSWORLD SHIPPING LINES LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRAVELFOOD.NS,Travel Food Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TREEHOUSE.NS,Tree House Education & Accessories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TREJHARA.NS,TREJHARA SOLUTIONS LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
TREL.NS,Transindia Real Estate Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRENT.NS,Trent Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRF.NS,TRF Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRIDENT.NS,Trident Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRIGYN.NS,Trigyn Technologies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRITURBINE.NS,Triveni Turbine Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRIVENI.NS,Triveni Engineering & Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRU.NS,TruCap Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TRUALT.NS,TruAlt Bioenergy Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TSFINV.NS,TSF INVESTMENTS LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
TTKHLTCARE.NS,TTK Healthcare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TTKPRESTIG.NS,TTK Prestige Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TTL.NS,T T Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TTML.NS,Tata Teleservices (Maharashtra) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TVSELECT.NS,TVS Electronics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TVSHLTD.NS,TVS Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TVSMOTOR.NS,TVS Motor Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TVSSCS.NS,TVS Supply Chain Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TVSSRICHAK.NS,TVS Srichakra Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TVTODAY.NS,TV Today Network Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
TVVISION.NS,TV Vision Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UBL.NS,United Breweries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UCAL.NS,UCAL LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
UCOBANK.NS,UCO Bank,NSE,True,True,full,False,FULL,2026-01-27 19:47
UDS.NS,Updater Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UFBL.NS,United Foodbrands Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UFLEX.NS,UFLEX Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UFO.NS,UFO Moviez India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UGARSUGAR.NS,The Ugar Sugar Works Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UGROCAP.NS,Ugro Capital Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
ULTRACEMCO.NS,UltraTech Cement Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UMAEXPORTS.NS,Uma Exports Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UMESLTD.NS,Usha Martin Education & Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UMIYA-MRO.NS,UMIYA BUILDCON LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNICHEMLAB.NS,Unichem Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIDT.NS,United Drilling Tools Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIECOM.NS,Unicommerce Esolutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIENTER.NS,Uniphos Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIINFO.NS,Uniinfo Telecom Services Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIMECH.NS,Unimech Aerospace and Manufacturing Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIONBANK.NS,Union Bank of India,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIPARTS.NS,Uniparts India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNITDSPR.NS,United Spirits Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNITECH.NS,Unitech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNITEDPOLY.NS,United Polyfab Gujarat Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIVASTU.NS,Univastu India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIVCABLES.NS,Universal Cables Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNIVPHOTO.NS,Universus Photo Imagings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UNOMINDA.NS,UNO Minda Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UPL.NS,UPL Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
URAVIDEF.NS,Uravi Defence and Technology Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
URBANCO.NS,Urban Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
URJA.NS,Urja Global Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
USHAMART.NS,Usha Martin Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
USK.NS,Udayshivakumar Infra Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UTIAMC.NS,UTI Asset Management Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UTLSOLAR.NS,Fujiyama Power Systems Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
UYFINCORP.NS,U. Y. Fincorp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
V2RETAIL.NS,V2 Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VADILALIND.NS,Vadilal Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VAIBHAVGBL.NS,Vaibhav Global Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VAISHALI.NS,Vaishali Pharma Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VAKRANGEE.NS,Vakrangee Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VALIANTLAB.NS,Valiant Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VALIANTORG.NS,Valiant Organics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VARDHACRLC.NS,Vardhman Acrylics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VARDMNPOLY.NS,Vardhman Polytex Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VARROC.NS,Varroc Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VASCONEQ.NS,Vascon Engineers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VASWANI.NS,Vaswani Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VBL.NS,Varun Beverages Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VCL.NS,Vaxtex Cotfab Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VEDL.NS,Vedanta Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VEEDOL.NS,Veedol Corporation Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VENKEYS.NS,Venky's (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VENTIVE.NS,Ventive Hospitality Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VENUSPIPES.NS,Venus Pipes & Tubes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VENUSREM.NS,Venus Remedies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VERANDA.NS,Veranda Learning Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VERTOZ.NS,Vertoz Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VESUVIUS.NS,Vesuvius India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VETO.NS,Veto Switchgears And Cables Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VGL.NS,VARVEE GLOBAL LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
VGUARD.NS,V-Guard Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VHL.NS,Vardhman Holdings Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VHLTD.NS,Viceroy Hotels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIDHIING.NS,Vidhi Specialty Food Ingredients Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIDYAWIRES.NS,Vidya Wires Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
VIJAYA.NS,Vijaya Diagnostic Centre Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIJIFIN.NS,Viji Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIKASECO.NS,Vikas EcoTech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIKASLIFE.NS,Vikas Lifecare Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIKRAMSOLR.NS,Vikram Solar Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIKRAN.NS,Vikran Engineering Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIMTALABS.NS,Vimta Labs Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VINATIORGA.NS,Vinati Organics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VINCOFE.NS,Vintage Coffee And Beverages Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VINDHYATEL.NS,Vindhya Telelinks Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VINEET-RE.NS,Vineet Laboratories Limited-RE,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
VINEETLAB.NS,Vineet Laboratories Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VINNY.NS,Vinny Overseas Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIPCLOTHNG.NS,VIP Clothing Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIPIND.NS,VIP Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIPULLTD.NS,Vipul Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIRINCHI.NS,Virinchi Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VISAKAIND.NS,Visaka Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VISASTEEL.NS,Visa Steel Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VISHNU.NS,Vishnu Chemicals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VISHWARAJ.NS,Vishwaraj Sugar Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIVIDHA.NS,Visagar Polytex Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIVIMEDLAB.NS,Vivimed Labs Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VIYASH.NS,Viyash Scientific Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
VLEGOV.NS,VL E-Governance & IT Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VLSFINANCE.NS,VLS Finance Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VMART.NS,V-Mart Retail Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VMM.NS,Vishal Mega Mart Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VMSTMT.NS,VMS TMT Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VOLTAMP.NS,Voltamp Transformers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VOLTAS.NS,Voltas Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VPRPL.NS,Vishnu Prakash R Punglia Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VRAJ.NS,Vraj Iron and Steel Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VRLLOG.NS,VRL Logistics Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VSSL.NS,Vardhman Special Steels Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VSTIND.NS,VST Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VSTL.NS,Vibhor Steel Tubes Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VSTTILLERS.NS,V.S.T Tillers Tractors Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
VTL.NS,Vardhman Textiles Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WAAREEENER.NS,Waaree Energies Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WAAREEINDO.NS,Indosolar Limited,NSE,False,False,none,True,NONE,2026-01-27 19:47
WAAREERTL.NS,Waaree Renewable Technologies Limited,NSE,False,False,none,True,NONE,2026-01-27 19:47
WABAG.NS,VA Tech Wabag Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WAKEFIT.NS,Wakefit Innovations Limited,NSE,True,False,analysis,False,ANALYSIS,2026-01-27 19:47
WALCHANNAG.NS,Walchandnagar Industries Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WANBURY.NS,Wanbury Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WCIL.NS,Western Carriers (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WEALTH.NS,Wealth First Portfolio Managers Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WEBELSOLAR.NS,Websol Energy System Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WEIZMANIND.NS,Weizmann Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WEL.NS,Wonder Electricals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WELCORP.NS,Welspun Corp Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WELENT.NS,Welspun Enterprises Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WELINV.NS,Welspun Investments and Commercials Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WELSPUNLIV.NS,Welspun Living Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WENDT.NS,Wendt (India) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
WEWIN.NS,WE WIN LIMITED,NSE,True,True,full,False,FULL,2026-01-27 19:47
WEWORK.NS,WeWork India Management Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WHEELS.NS,Wheels India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WHIRLPOOL.NS,Whirlpool of India Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WILLAMAGOR.NS,Williamson Magor & Company Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WINDLAS.NS,Windlas Biotech Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WINDMACHIN.NS,Windsor Machines Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WINSOME.NS,Winsome Yarns Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WIPL.NS,The Western India Plywoods Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WIPRO.NS,Wipro Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WOCKPHARMA.NS,Wockhardt Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WONDERLA.NS,Wonderla Holidays Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WORTHPERI.NS,Worth Peripherals Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WSI.NS,W S Industries (I) Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
WSTCSTPAPR.NS,West Coast Paper Mills Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
XCHANGING.NS,Xchanging Solutions Limited,NSE,True,True,full,False,FULL,2026-01-27 19:47
